date,weekday_num,temp,slp,wdsp,collisions
2017-05-17,3,57.9,1014.7,11.3,694.0
2017-05-18,4,60.1,1012.7,13.2,215.0
2017-05-19,5,59.6,1011.0,12.2,0.0
2017-05-20,6,56.3,1021.8,16.0,547.0
2017-05-21,0,52.7,1027.6,6.8,564.0
2017-05-22,1,51.4,1023.3,8.2,449.0
2017-05-23,2,56.8,1012.3,11.8,602.0
2017-05-24,3,53.9,1008.5,9.2,562.0
2017-05-25,4,53.8,1008.6,11.6,682.0
2017-05-26,5,55.4,1001.2,12.9,707.0
2017-05-27,6,57.5,1011.4,7.2,212.0
2017-05-28,0,51.8,1015.5,6.1,316.0
2017-05-29,1,49.6,1015.7,11.7,0.0
2017-05-30,2,53.5,1021.0,7.9,590.0
2017-05-31,3,55.4,1017.8,7.8,603.0
2017-06-01,4,55.7,1013.3,7.7,425.0
2017-06-02,5,58.2,1013.4,8.2,665.0
2017-06-03,6,56.9,1012.4,8.2,474.0
2017-06-04,0,58.0,1014.6,7.3,110.0
2017-06-05,1,56.6,1011.5,8.4,591.0
2017-06-06,2,52.4,1006.3,15.2,613.0
2017-06-07,3,54.5,1012.9,12.8,619.0
2017-06-08,4,52.7,1016.5,5.5,601.0
2017-06-09,5,57.6,1006.0,13.2,694.0
2017-06-10,6,60.4,1013.9,9.1,607.0
2017-06-11,0,61.5,1017.4,11.3,641.0
2017-06-12,1,66.0,1014.8,11.4,493.0
2017-06-13,2,67.3,1011.4,10.6,570.0
2017-06-14,3,67.1,1013.7,10.3,681.0
2017-06-15,4,57.2,1019.1,7.5,700.0
2017-06-16,5,59.8,1018.9,15.5,610.0
2017-06-17,6,61.7,1014.9,11.8,601.0
2017-06-18,0,63.8,1014.6,10.2,350.0
2017-06-19,1,64.7,1014.0,15.2,261.0
2017-06-20,2,63.4,1013.3,15.0,629.0
2017-06-21,3,62.6,1013.6,11.4,669.0
2017-06-22,4,65.8,1014.3,9.2,755.0
2017-06-23,5,64.9,1010.9,9.7,721.0
2017-06-24,6,67.2,1004.8,15.0,462.0
2017-06-25,0,68.8,1013.0,7.6,438.0
2017-06-26,1,66.7,1015.0,7.8,596.0
2017-06-27,2,64.3,1016.3,7.8,684.0
2017-06-28,3,65.4,1016.7,9.9,663.0
2017-06-29,4,65.6,1020.7,11.5,202.0
2017-06-30,5,66.9,1018.0,13.3,676.0
2017-07-01,6,67.7,1016.8,13.0,536.0
2017-07-02,0,68.7,1013.7,11.4,404.0
2017-07-03,1,70.9,1013.9,9.5,362.0
2017-07-04,2,72.0,1016.5,5.8,144.0
2017-07-05,3,67.9,1021.9,6.5,515.0
2017-07-06,4,61.7,1021.8,5.9,444.0
2017-07-07,5,66.0,1012.4,8.7,600.0
2017-07-08,6,67.3,1007.0,8.9,544.0
2017-07-09,0,69.6,1012.4,10.1,403.0
2017-07-10,1,68.3,1018.2,9.0,599.0
2017-07-11,2,68.8,1016.1,8.6,569.0
2017-07-12,3,70.8,1015.2,7.3,619.0
2017-07-13,4,70.8,1015.5,8.2,461.0
2017-07-14,5,63.7,1018.4,8.9,635.0
2017-07-15,6,64.3,1013.9,5.6,594.0
2017-07-16,0,69.3,1013.7,7.1,336.0
2017-07-17,1,67.3,1018.5,5.7,577.0
2017-07-18,2,69.4,1019.6,5.5,635.0
2017-07-19,3,71.6,1016.5,7.6,277.0
2017-07-20,4,74.7,1013.9,7.7,305.0
2017-07-21,5,75.6,1010.4,7.8,672.0
2017-07-22,6,74.0,1010.5,7.1,586.0
2017-07-23,0,68.4,1009.3,6.0,503.0
2017-07-24,1,63.0,1011.8,10.9,563.0
2017-07-25,2,62.8,1015.6,13.8,541.0
2017-07-26,3,63.6,1022.4,7.4,575.0
2017-07-27,4,61.8,1017.7,7.3,541.0
2017-07-28,5,69.2,1011.3,8.5,622.0
2017-07-29,6,65.1,1009.1,11.1,330.0
2017-07-30,0,67.1,1012.6,15.0,404.0
2017-07-31,1,63.9,1017.8,4.2,582.0
2017-08-01,2,68.2,1017.1,8.6,340.0
2017-08-02,3,68.6,1018.9,6.5,561.0
2017-08-03,4,67.5,1020.6,5.8,287.0
2017-08-04,5,67.7,1019.7,6.3,188.0
2017-08-05,6,67.7,1014.1,7.9,382.0
2017-08-06,0,69.4,1014.4,11.8,331.0
2017-08-07,1,67.5,1018.9,7.8,551.0
2017-08-08,2,65.2,1013.2,11.3,560.0
2017-08-09,3,67.1,1021.1,6.5,510.0
2017-08-10,4,67.8,1024.2,6.0,596.0
2017-08-11,5,67.6,1021.4,5.8,596.0
2017-08-12,6,65.9,1016.4,5.8,265.0
2017-08-13,0,71.0,1012.4,8.3,512.0
2017-08-14,1,67.7,1016.4,4.3,555.0
2017-08-15,2,67.8,1014.6,4.0,511.0
2017-08-16,3,71.1,1013.0,6.5,542.0
2017-08-17,4,68.0,1016.6,5.2,578.0
2017-08-18,5,66.6,1015.2,8.8,556.0
2017-08-19,6,71.8,1010.1,12.2,555.0
2017-08-20,0,72.8,1014.2,9.7,392.0
2017-08-21,1,69.9,1020.4,5.9,564.0
2017-08-22,2,70.5,1017.4,10.6,395.0
2017-08-23,3,72.3,1009.1,12.4,575.0
2017-08-24,4,70.0,1011.9,5.6,578.0
2017-08-25,5,66.4,1016.2,5.5,574.0
2017-08-26,6,64.1,1023.0,3.7,517.0
2017-08-27,0,62.3,1024.6,5.0,236.0
2017-08-28,1,62.7,1025.3,8.5,519.0
2017-08-29,2,62.0,1023.8,8.6,553.0
2017-08-30,3,61.8,1012.8,16.0,605.0
2017-08-31,4,66.2,1011.0,9.7,562.0
2017-09-01,5,62.7,1015.1,10.6,617.0
2017-09-02,6,58.7,1022.4,5.3,508.0
2017-09-03,0,60.0,1018.2,13.1,225.0
2017-09-04,1,65.4,1012.4,13.4,271.0
2017-09-05,2,68.1,1012.1,14.0,651.0
2017-09-06,3,69.6,1013.2,13.6,556.0
2017-09-07,4,67.1,1011.4,13.0,588.0
2017-09-08,5,65.4,1017.2,11.3,662.0
2017-09-09,6,63.1,1021.1,7.5,547.0
2017-09-10,0,61.1,1024.2,9.9,313.0
2017-09-11,1,63.6,1023.1,7.9,440.0
2017-09-12,2,65.3,1015.6,8.3,613.0
2017-09-13,3,67.5,1011.8,8.0,650.0
2017-09-14,4,67.4,1012.6,9.0,657.0
2017-09-15,5,67.9,1016.3,6.3,0.0
2017-09-16,6,66.8,1020.8,2.8,564.0
2017-09-17,0,64.7,1021.4,3.4,470.0
2017-09-18,1,65.7,1020.5,7.6,596.0
2017-09-19,2,65.5,1016.3,14.5,586.0
2017-09-20,3,66.1,1006.4,21.3,527.0
2017-09-21,4,63.9,1006.9,29.6,336.0
2017-09-22,5,61.3,1008.1,27.5,548.0
2017-09-23,6,62.6,1012.3,17.2,562.0
2017-09-24,0,65.3,1016.6,9.6,519.0
2017-09-25,1,64.2,1017.8,4.2,443.0
2017-09-26,2,65.9,1016.8,3.4,592.0
2017-09-27,3,68.7,1014.0,4.7,618.0
2017-09-28,4,69.4,1005.9,9.3,667.0
2017-09-29,5,59.6,1013.9,10.6,504.0
2017-09-30,6,56.3,1020.0,8.3,505.0
2017-10-01,0,55.5,1025.7,7.9,393.0
2017-10-02,1,58.0,1026.8,9.3,215.0
2017-10-03,2,54.1,1035.7,6.0,607.0
2017-10-04,3,59.3,1029.6,12.4,628.0
2017-10-05,4,63.7,1019.9,15.8,586.0
2017-10-06,5,64.9,1018.2,7.6,584.0
2017-10-07,6,63.8,1021.1,5.7,367.0
2017-10-08,0,65.8,1017.4,12.8,350.0
2017-10-09,1,66.3,1016.5,10.5,392.0
2017-10-10,2,68.8,1015.0,11.0,551.0
2017-10-11,3,62.1,1019.7,6.9,547.0
2017-10-12,4,57.1,1026.7,14.5,397.0
2017-10-13,5,56.4,1030.6,10.9,603.0
2017-10-14,6,62.4,1026.6,5.5,499.0
2017-10-15,0,63.3,1016.6,7.1,390.0
2017-10-16,1,62.3,1011.6,13.8,577.0
2017-10-17,2,51.1,1022.8,12.1,659.0
2017-10-18,3,56.7,1024.8,10.1,662.0
2017-10-19,4,59.7,1023.8,9.3,678.0
2017-10-20,5,62.0,1017.0,11.3,316.0
2017-10-21,6,58.8,1024.1,7.0,523.0
2017-10-22,0,60.6,1028.8,6.9,293.0
2017-10-23,1,59.5,1026.8,7.2,604.0
2017-10-24,2,64.3,1018.6,14.7,625.0
2017-10-25,3,65.1,1009.4,17.1,576.0
2017-10-26,4,60.1,1002.6,11.3,587.0
2017-10-27,5,54.1,1015.5,12.1,577.0
2017-10-28,6,55.1,1019.0,6.7,550.0
2017-10-29,0,60.4,1012.4,12.3,566.0
2017-10-30,1,60.4,997.1,27.3,322.0
2017-10-31,2,57.7,1014.3,18.1,618.0
2017-11-01,3,50.6,1026.5,6.7,485.0
2017-11-02,4,58.9,1026.9,10.4,675.0
2017-11-03,5,58.7,1019.3,7.7,568.0
2017-11-04,6,53.6,1024.3,13.9,540.0
2017-11-05,0,54.5,1026.0,10.8,337.0
2017-11-06,1,62.2,1016.0,11.8,598.0
2017-11-07,2,53.0,1019.6,12.5,632.0
2017-11-08,3,47.0,1020.7,16.7,588.0
2017-11-09,4,48.3,1022.1,8.7,628.0
2017-11-10,5,44.6,1016.1,12.3,361.0
2017-11-11,6,30.2,1029.7,12.6,559.0
2017-11-12,0,35.8,1032.6,5.0,485.0
2017-11-13,1,48.8,1026.7,9.2,624.0
2017-11-14,2,46.1,1024.1,12.3,571.0
2017-11-15,3,43.9,1024.1,11.3,633.0
2017-11-16,4,46.6,1015.0,10.1,331.0
2017-11-17,5,43.8,1009.4,15.6,265.0
2017-11-18,6,43.5,1013.0,9.4,573.0
2017-11-19,0,54.8,998.1,16.8,460.0
2017-11-20,1,40.5,1010.3,15.4,671.0
2017-11-21,2,51.1,1020.3,15.3,303.0
2017-11-22,3,54.2,1014.0,13.5,677.0
2017-11-23,4,38.7,1015.0,11.1,231.0
2017-11-24,5,40.8,1016.1,6.9,320.0
2017-11-25,6,50.1,1010.6,7.8,200.0
2017-11-26,0,48.9,1007.2,12.2,322.0
2017-11-27,1,43.0,1013.8,12.4,580.0
2017-11-28,2,37.9,1028.0,10.0,587.0
2017-11-29,3,52.2,1019.8,14.6,611.0
2017-11-30,4,43.2,1024.6,10.1,604.0
2017-12-01,5,48.2,1018.5,10.0,691.0
2017-12-02,6,42.5,1024.2,8.0,520.0
2017-12-03,0,42.6,1023.2,6.1,357.0
2017-12-04,1,40.9,1028.5,7.7,604.0
2017-12-05,2,42.0,1027.8,10.2,630.0
2017-12-06,3,51.3,1012.7,15.0,580.0
2017-12-07,4,43.4,1013.9,10.2,624.0
2017-12-08,5,41.0,1016.4,9.0,615.0
2017-12-09,6,38.7,1013.3,9.9,432.0
2017-12-10,0,39.0,1006.7,12.3,466.0
2017-12-11,1,38.4,1015.3,7.9,645.0
2017-12-12,2,42.6,1007.4,10.0,614.0
2017-12-13,3,32.8,992.9,17.6,645.0
2017-12-14,4,28.2,1004.1,12.6,0.0
2017-12-15,5,25.1,1016.7,6.3,0.0
2017-12-16,6,30.9,1013.6,12.4,597.0
2017-12-17,0,27.6,1022.8,10.1,495.0
2017-12-18,1,32.7,1021.3,4.6,642.0
2017-12-19,2,44.9,1009.8,10.3,584.0
2017-12-20,3,44.3,1007.3,14.9,633.0
2017-12-21,4,32.4,1018.5,10.7,666.0
2017-12-22,5,32.7,1026.3,6.7,661.0
2017-12-23,6,45.6,1013.0,10.6,490.0
2017-12-24,0,41.9,1018.4,12.9,234.0
2017-12-25,1,41.1,1009.1,16.7,68.0
2017-12-26,2,29.5,1023.4,13.1,473.0
2017-12-27,3,21.9,1029.7,11.0,526.0
2017-12-28,4,15.3,1027.8,17.5,549.0
2017-12-29,5,13.7,1024.3,11.0,543.0
2017-12-30,6,16.7,1019.3,10.5,506.0
2017-12-31,0,21.0,1013.1,10.5,297.0
2018-01-01,1,9.5,1022.2,15.0,349.0
2018-01-02,2,14.7,1024.9,12.9,580.0
2018-01-03,3,25.6,1025.1,6.7,584.0
2018-01-04,4,37.1,1002.4,21.0,230.0
2018-01-05,5,23.0,995.7,23.4,305.0
2018-01-06,6,13.2,1013.5,22.4,533.0
2018-01-07,0,9.3,1028.3,12.7,374.0
2018-01-08,1,35.0,1023.6,18.3,428.0
2018-01-09,2,38.3,1016.8,14.6,629.0
2018-01-10,3,31.4,1029.7,6.6,415.0
2018-01-11,4,38.5,1030.1,8.6,402.0
2018-01-12,5,43.7,1021.7,13.4,463.0
2018-01-13,6,45.4,1007.7,19.2,546.0
2018-01-14,0,27.0,1028.8,14.5,454.0
2018-01-15,1,31.6,1034.9,15.4,463.0
2018-01-16,2,32.3,1032.0,8.8,569.0
2018-01-17,3,36.0,1024.3,7.7,536.0
2018-01-18,4,32.4,1013.5,10.2,453.0
2018-01-19,5,28.9,1014.3,10.5,547.0
2018-01-20,6,38.1,1010.9,14.3,483.0
2018-01-21,0,39.7,1018.2,7.2,217.0
2018-01-22,1,36.4,1023.6,4.0,504.0
2018-01-23,2,45.3,1012.9,16.2,479.0
2018-01-24,3,41.1,1008.5,13.9,556.0
2018-01-25,4,28.0,1021.1,13.2,560.0
2018-01-26,5,25.3,1035.0,14.4,472.0
2018-01-27,6,36.8,1034.3,12.2,470.0
2018-01-28,0,43.4,1025.3,9.5,156.0
2018-01-29,1,40.3,1021.4,12.1,481.0
2018-01-30,2,31.9,1010.7,23.4,533.0
2018-01-31,3,25.0,1019.2,13.1,529.0
2018-02-01,4,38.3,1017.2,11.9,536.0
2018-02-02,5,34.2,1011.1,11.9,548.0
2018-02-03,6,19.8,1026.5,16.5,379.0
2018-02-04,0,37.8,1026.4,13.4,508.0
2018-02-05,1,42.5,1008.3,14.1,131.0
2018-02-06,2,30.0,1026.9,4.8,495.0
2018-02-07,3,36.4,1030.4,9.5,253.0
2018-02-08,4,34.6,1020.8,14.5,539.0
2018-02-09,5,28.3,1032.6,6.2,529.0
2018-02-10,6,41.6,1028.8,11.3,497.0
2018-02-11,0,46.3,1017.9,9.7,264.0
2018-02-12,1,45.0,1021.3,13.6,486.0
2018-02-13,2,31.5,1039.1,9.7,554.0
2018-02-14,3,36.9,1030.5,8.7,600.0
2018-02-15,4,40.8,1013.7,9.7,576.0
2018-02-16,5,44.8,1003.8,8.8,416.0
2018-02-17,6,35.9,1023.7,13.1,414.0
2018-02-18,0,39.4,1021.0,12.4,209.0
2018-02-19,1,38.1,1033.5,8.3,338.0
2018-02-20,2,45.6,1027.6,12.4,475.0
2018-02-21,3,45.9,1026.2,13.3,539.0
2018-02-22,4,43.1,1033.5,13.8,505.0
2018-02-23,5,37.5,1036.3,10.6,503.0
2018-02-24,6,42.3,1020.5,11.4,484.0
2018-02-25,0,42.5,1021.5,12.3,165.0
2018-02-26,1,42.1,1016.7,10.7,505.0
2018-02-27,2,40.3,1024.2,8.9,578.0
2018-02-28,3,42.6,1020.1,12.9,413.0
2018-03-01,4,46.7,1011.2,8.5,561.0
2018-03-02,5,45.3,989.8,23.3,164.0
2018-03-03,6,40.2,1005.3,34.8,535.0
2018-03-04,0,39.6,1013.5,23.4,157.0
2018-03-05,1,37.8,1011.0,24.2,561.0
2018-03-06,2,37.7,1014.9,17.5,610.0
2018-03-07,3,38.1,1012.1,12.3,366.0
2018-03-08,4,39.6,999.1,15.8,551.0
2018-03-09,5,35.5,1004.0,12.0,365.0
2018-03-10,6,38.1,1007.9,17.5,523.0
2018-03-11,0,36.3,1014.2,11.4,301.0
2018-03-12,1,36.7,1016.1,9.0,621.0
2018-03-13,2,35.0,995.9,31.0,524.0
2018-03-14,3,34.8,999.1,22.8,566.0
2018-03-15,4,36.5,996.7,20.1,625.0
2018-03-16,5,36.1,1000.1,13.5,310.0
2018-03-17,6,33.3,1005.7,19.7,518.0
2018-03-18,0,27.2,1009.5,12.2,477.0
2018-03-19,1,30.5,1011.7,12.2,627.0
2018-03-20,2,32.5,1013.5,9.1,537.0
2018-03-21,3,36.8,1005.4,21.0,236.0
2018-03-22,4,36.1,1001.5,21.5,438.0
2018-03-23,5,37.5,1012.6,7.0,668.0
2018-03-24,6,36.3,1015.4,6.8,498.0
2018-03-25,0,35.8,1024.2,16.6,396.0
2018-03-26,1,36.4,1036.0,19.4,634.0
2018-03-27,2,37.6,1032.5,16.0,566.0
2018-03-28,3,40.4,1018.5,10.1,573.0
2018-03-29,4,41.6,1017.6,6.5,571.0
2018-03-30,5,46.8,1008.8,11.5,447.0
2018-03-31,6,43.6,1019.1,12.6,536.0
2018-04-01,0,44.2,1017.3,13.4,0.0
2018-04-02,1,37.7,1018.7,8.4,517.0
2018-04-03,2,35.3,1021.9,7.5,491.0
2018-04-04,3,47.3,1005.1,15.7,496.0
2018-04-05,4,39.9,1010.7,17.0,473.0
2018-04-06,5,38.0,1019.0,12.2,337.0
2018-04-07,6,43.5,1008.6,10.7,189.0
2018-04-08,0,37.9,1009.4,11.2,346.0
2018-04-09,1,36.3,1018.1,12.6,570.0
2018-04-10,2,37.7,1021.9,6.5,610.0
2018-04-11,3,37.9,1021.0,6.5,536.0
2018-04-12,4,42.8,1019.4,9.8,557.0
2018-04-13,5,47.7,1013.5,15.4,307.0
2018-04-14,6,47.7,1017.1,13.7,568.0
2018-04-15,0,39.7,1027.4,17.5,470.0
2018-04-16,1,44.7,1019.3,21.6,329.0
2018-04-17,2,45.6,1001.3,16.1,558.0
2018-04-18,3,41.9,1005.6,16.6,425.0
2018-04-19,4,41.8,1007.0,8.6,637.0
2018-04-20,5,43.2,1014.9,11.6,431.0
2018-04-21,6,44.6,1024.6,10.5,523.0
2018-04-22,0,46.3,1026.8,7.2,507.0
2018-04-23,1,46.4,1030.7,7.1,603.0
2018-04-24,2,44.7,1030.4,6.7,605.0
2018-04-25,3,49.2,1019.5,15.1,562.0
2018-04-26,4,50.0,1005.4,12.7,338.0
2018-04-27,5,48.8,1011.9,9.2,488.0
2018-04-28,6,49.5,1010.7,6.3,553.0
2018-04-29,0,50.5,1010.3,5.9,398.0
2018-04-30,1,46.2,1013.5,12.0,611.0
2018-05-01,2,48.4,1015.9,7.6,643.0
2018-05-02,3,54.5,1016.7,13.1,578.0
2018-05-03,4,54.0,1015.3,13.2,467.0
2018-05-04,5,53.3,1013.4,12.2,663.0
2018-05-05,6,58.0,1013.8,13.5,554.0
2018-05-06,0,52.5,1018.6,6.9,255.0
2018-05-07,1,53.0,1015.9,11.3,628.0
2018-05-08,2,48.4,1024.3,6.9,661.0
2018-05-09,3,51.2,1021.8,7.7,647.0
2018-05-10,4,51.0,1015.1,12.2,602.0
2018-05-11,5,56.8,1013.1,11.3,715.0
2018-05-12,6,48.9,1021.1,7.3,544.0
2018-05-13,0,49.7,1020.2,8.6,491.0
2018-05-14,1,50.5,1016.9,5.5,622.0
2018-05-15,2,53.9,1013.0,10.7,586.0
2018-05-16,3,55.3,1018.9,8.5,616.0
2018-05-17,4,54.1,1016.7,3.6,653.0
2018-05-18,5,52.2,1024.8,10.9,559.0
2018-05-19,6,49.6,1027.5,9.8,528.0
2018-05-20,0,56.5,1015.4,13.9,526.0
2018-05-21,1,60.9,1019.0,8.7,568.0
2018-05-22,2,54.6,1021.1,7.0,607.0
2018-05-23,3,57.3,1012.9,7.0,656.0
2018-05-24,4,56.3,1017.5,9.6,311.0
2018-05-25,5,56.5,1015.2,13.6,507.0
2018-05-26,6,58.8,1009.8,13.8,550.0
2018-05-27,0,53.7,1016.4,12.6,211.0
2018-05-28,1,53.4,1017.4,11.6,0.0
2018-05-29,2,57.7,1015.6,8.5,434.0
2018-05-30,3,59.2,1021.3,7.5,420.0
2018-05-31,4,55.1,1019.2,6.5,634.0
2018-06-01,5,58.6,1012.6,6.2,691.0
2018-06-02,6,63.1,1007.0,7.9,571.0
2018-06-03,0,52.8,1016.4,11.8,341.0
2018-06-04,1,51.0,1011.1,13.5,622.0
2018-06-05,2,54.5,1004.6,11.0,628.0
2018-06-06,3,54.8,1008.9,9.6,596.0
2018-06-07,4,51.5,1020.1,6.5,639.0
2018-06-08,5,54.8,1020.9,8.0,688.0
2018-06-09,6,62.9,1018.7,5.7,642.0
2018-06-10,0,61.5,1017.3,6.8,344.0
2018-06-11,1,56.2,1018.0,8.8,615.0
2018-06-12,2,55.3,1022.7,9.6,636.0
2018-06-13,3,59.4,1016.0,11.5,636.0
2018-06-14,4,63.8,1005.8,13.6,335.0
2018-06-15,5,59.0,1011.3,6.2,658.0
2018-06-16,6,62.8,1014.9,8.2,608.0
2018-06-17,0,66.7,1017.7,6.0,567.0
2018-06-18,1,62.9,1017.2,9.6,484.0
2018-06-19,2,67.7,1007.3,11.6,512.0
2018-06-20,3,62.8,1011.4,5.2,628.0
2018-06-21,4,63.4,1008.8,6.4,377.0
2018-06-22,5,61.1,1016.4,7.2,666.0
2018-06-23,6,59.2,1015.5,9.2,154.0
2018-06-24,0,62.7,1010.4,5.9,400.0
2018-06-25,1,63.8,1014.2,10.4,657.0
2018-06-26,2,60.7,1023.0,7.7,681.0
2018-06-27,3,62.7,1021.0,9.3,258.0
2018-06-28,4,64.1,1015.3,14.6,670.0
2018-06-29,5,68.0,1012.2,7.0,421.0
2018-06-30,6,71.1,1015.8,5.9,576.0
2018-07-01,0,70.8,1016.2,5.9,499.0
2018-07-02,1,68.4,1018.9,4.7,449.0
2018-07-03,2,66.9,1021.5,6.2,615.0
2018-07-04,3,71.7,1025.7,6.8,0.0
2018-07-05,4,71.7,1025.4,6.2,326.0
2018-07-06,5,70.6,1017.8,11.5,618.0
2018-07-07,6,67.3,1023.6,12.8,485.0
2018-07-08,0,61.7,1027.4,3.8,491.0
2018-07-09,1,60.9,1023.2,6.7,612.0
2018-07-10,2,67.2,1014.8,10.4,435.0
2018-07-11,3,68.3,1012.8,8.9,568.0
2018-07-12,4,68.2,1019.9,6.8,568.0
2018-07-13,5,64.8,1024.2,5.0,525.0
2018-07-14,6,64.9,1021.4,4.7,526.0
2018-07-15,0,65.5,1016.5,5.3,514.0
2018-07-16,1,68.7,1015.6,4.7,662.0
2018-07-17,2,70.5,1012.9,10.7,621.0
2018-07-18,3,71.2,1010.1,9.0,620.0
2018-07-19,4,67.9,1016.8,6.3,502.0
2018-07-20,5,64.3,1021.6,3.3,628.0
2018-07-21,6,59.8,1021.0,6.7,551.0
2018-07-22,0,66.5,1019.1,12.8,495.0
2018-07-23,1,69.9,1024.3,12.6,566.0
2018-07-24,2,69.2,1025.8,9.8,603.0
2018-07-25,3,69.8,1020.0,11.0,601.0
2018-07-26,4,69.8,1014.3,13.9,543.0
2018-07-27,5,70.6,1015.8,7.8,515.0
2018-07-28,6,69.7,1016.5,6.7,580.0
2018-07-29,0,72.9,1016.8,6.3,0.0
2018-07-30,1,71.3,1020.4,5.8,525.0
2018-07-31,2,68.9,1020.4,4.9,429.0
2018-08-01,3,69.2,1020.7,8.6,598.0
2018-08-02,4,73.7,1019.9,11.6,429.0
2018-08-03,5,73.7,1022.1,9.2,394.0
2018-08-04,6,71.8,1020.6,9.4,553.0
2018-08-05,0,74.3,1019.6,7.1,512.0
2018-08-06,1,74.8,1018.6,7.2,571.0
2018-08-07,2,75.8,1015.6,9.7,616.0
2018-08-08,3,74.6,1013.9,8.1,595.0
2018-08-09,4,74.9,1008.0,9.2,649.0
2018-08-10,5,76.9,1010.2,6.4,434.0
2018-08-11,6,68.8,1015.2,5.8,515.0
2018-08-12,0,70.9,1017.6,7.3,245.0
2018-08-13,1,69.1,1016.9,6.2,560.0
2018-08-14,2,72.8,1013.0,6.9,434.0
2018-08-15,3,74.1,1011.1,9.7,585.0
2018-08-16,4,77.2,1014.9,10.1,581.0
2018-08-17,5,74.9,1018.0,5.1,516.0
2018-08-18,6,73.9,1010.8,9.4,540.0
2018-08-19,0,68.5,1013.6,13.1,96.0
2018-08-20,1,66.7,1018.3,11.6,511.0
2018-08-21,2,66.7,1019.1,9.5,459.0
2018-08-22,3,68.1,1008.0,8.1,537.0
2018-08-23,4,70.0,1010.3,9.3,553.0
2018-08-24,5,67.1,1021.1,4.7,455.0
2018-08-25,6,66.5,1025.9,5.8,510.0
2018-08-26,0,68.2,1021.4,5.4,397.0
2018-08-27,1,73.1,1017.3,8.7,589.0
2018-08-28,2,73.0,1016.6,9.0,650.0
2018-08-29,3,75.3,1015.2,9.8,622.0
2018-08-30,4,76.2,1015.2,10.2,434.0
2018-08-31,5,69.9,1023.8,13.0,423.0
2018-09-01,6,65.0,1026.7,7.2,488.0
2018-09-02,0,67.0,1024.9,5.0,409.0
2018-09-03,1,69.9,1024.3,8.4,415.0
2018-09-04,2,75.7,1022.4,9.9,570.0
2018-09-05,3,69.2,1024.1,4.8,460.0
2018-09-06,4,72.6,1021.0,9.8,0.0
2018-09-07,5,71.1,1020.5,8.7,613.0
2018-09-08,6,66.6,1019.0,6.9,514.0
2018-09-09,0,62.6,1022.8,10.0,510.0
2018-09-10,1,62.3,1025.1,13.4,586.0
2018-09-11,2,68.9,1021.2,10.0,376.0
2018-09-12,3,71.0,1023.0,4.0,482.0
2018-09-13,4,66.1,1024.7,8.4,663.0
2018-09-14,5,64.9,1024.2,7.1,628.0
2018-09-15,6,65.9,1022.9,5.8,544.0
2018-09-16,0,63.9,1023.1,3.7,543.0
2018-09-17,1,65.6,1020.6,5.0,606.0
2018-09-18,2,71.0,1012.1,8.7,656.0
2018-09-19,3,66.5,1011.4,11.0,386.0
2018-09-20,4,63.7,1020.6,11.3,590.0
2018-09-21,5,60.6,1024.2,6.9,635.0
2018-09-22,6,68.8,1017.3,14.4,423.0
2018-09-23,0,59.8,1023.4,3.0,173.0
2018-09-24,1,57.4,1030.2,10.1,536.0
2018-09-25,2,60.5,1032.1,14.4,464.0
2018-09-26,3,69.4,1017.4,14.7,661.0
2018-09-27,4,66.3,1016.6,13.2,596.0
2018-09-28,5,60.5,1017.8,8.5,634.0
2018-09-29,6,62.3,1020.0,6.6,507.0
2018-09-30,0,61.0,1025.6,4.7,332.0
2018-10-01,1,62.0,1026.4,5.4,425.0
2018-10-02,2,64.7,1022.8,6.6,547.0
2018-10-03,3,64.4,1017.0,9.4,679.0
2018-10-04,4,60.0,1017.6,5.7,408.0
2018-10-05,5,62.2,1017.9,14.7,406.0
2018-10-06,6,55.5,1023.0,6.0,350.0
2018-10-07,0,64.4,1022.3,8.6,250.0
2018-10-08,1,60.7,1029.4,10.5,70.0
2018-10-09,2,63.1,1027.5,8.6,556.0
2018-10-10,3,66.2,1021.4,9.1,630.0
2018-10-11,4,67.2,1009.6,8.9,647.0
2018-10-12,5,63.1,999.7,14.8,360.0
2018-10-13,6,53.2,1008.5,7.9,499.0
2018-10-14,0,52.8,1020.7,8.9,394.0
2018-10-15,1,57.1,1021.9,9.8,400.0
2018-10-16,2,57.1,1015.2,15.5,595.0
2018-10-17,3,55.6,1013.4,13.3,611.0
2018-10-18,4,45.6,1019.5,16.3,648.0
2018-10-19,5,49.2,1022.9,13.7,688.0
2018-10-20,6,59.5,1008.6,16.1,559.0
2018-10-21,0,48.5,1004.7,11.8,513.0
2018-10-22,1,43.3,1021.0,11.7,564.0
2018-10-23,2,51.5,1019.6,8.0,605.0
2018-10-24,3,48.8,1012.4,13.2,626.0
2018-10-25,4,45.3,1015.5,14.2,500.0
2018-10-26,5,39.8,1018.6,8.7,422.0
2018-10-27,6,50.0,1015.4,16.0,662.0
2018-10-28,0,56.8,1007.4,13.4,513.0
2018-10-29,1,54.9,1008.4,11.7,608.0
2018-10-30,2,47.9,1013.2,9.8,601.0
2018-10-31,3,45.9,1019.1,6.8,567.0
2018-11-01,4,58.0,1013.2,11.1,622.0
2018-11-02,5,60.0,1010.6,13.9,667.0
2018-11-03,6,59.7,1008.9,19.2,574.0
2018-11-04,0,47.7,1029.1,9.9,441.0
