date,temp,slp,wdsp,gust,BRONX,BROOKLYN,MANHATTAN,QUEENS,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
2018-09-30,61.0,1025.6,4.7,,0.2549019607843137,0.16483516483516483,0.13953488372093023,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-10-01,62.0,1026.4,5.4,,0.26666666666666666,0.014285714285714285,,0.625,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2018-10-02,64.7,1022.8,6.6,,0.15,0.24285714285714285,0.7164179104477612,0.140625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018-10-03,64.4,1017.0,9.4,,0.8666666666666667,0.8,0.6417910447761194,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2018-10-04,60.0,1017.6,5.7,,0.25,0.4857142857142857,0.6417910447761194,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-10-05,62.2,1017.9,14.7,29.9,,0.8142857142857143,,0.796875,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2018-10-06,55.5,1023.0,6.0,,0.1,,0.3582089552238806,0.09375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2018-10-07,64.4,1022.3,8.6,,,0.0,0.05970149253731343,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-10-08,60.7,1029.4,10.5,19.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2018-10-09,63.1,1027.5,8.6,,0.43333333333333335,0.18571428571428572,0.5671641791044776,0.234375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018-10-10,66.2,1021.4,9.1,,0.6,0.6714285714285714,0.9253731343283582,0.328125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2018-10-11,67.2,1009.6,8.9,25.1,0.45,0.7142857142857143,0.8208955223880597,0.796875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-10-12,63.1,999.7,14.8,42.0,,,0.8208955223880597,0.953125,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2018-10-13,53.2,1008.5,7.9,21.0,0.15,0.02857142857142857,0.08955223880597014,0.28125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2018-10-14,52.8,1020.7,8.9,18.1,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-10-15,57.1,1021.9,9.8,22.9,0.11666666666666667,0.8142857142857143,0.29850746268656714,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2018-10-16,57.1,1015.2,15.5,39.0,0.48333333333333334,0.42857142857142855,0.7164179104477612,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018-10-17,55.6,1013.4,13.3,29.9,0.65,0.5714285714285714,0.26865671641791045,0.78125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2018-10-18,45.6,1019.5,16.3,35.9,0.55,0.6285714285714286,0.8507462686567164,0.78125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-10-19,49.2,1022.9,13.7,31.1,1.0,0.8857142857142857,1.0,0.546875,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2018-10-20,59.5,1008.6,16.1,33.0,0.13333333333333333,0.3,0.6865671641791045,0.3125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2018-10-21,48.5,1004.7,11.8,35.9,0.06666666666666667,0.32857142857142857,0.029850746268656716,0.3125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-10-22,43.3,1021.0,11.7,28.0,0.4166666666666667,0.42857142857142855,0.4925373134328358,0.1875,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2018-10-23,51.5,1019.6,8.0,,0.4166666666666667,0.4142857142857143,0.582089552238806,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018-10-24,48.8,1012.4,13.2,29.9,0.36666666666666664,0.5857142857142857,0.6716417910447762,0.84375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2018-10-25,45.3,1015.5,14.2,28.9,0.5833333333333334,0.8142857142857143,,0.625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-10-26,39.8,1018.6,8.7,25.1,0.48333333333333334,,0.5223880597014925,0.6875,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2018-10-27,50.0,1015.4,16.0,40.0,0.6666666666666666,0.5285714285714286,0.9701492537313433,0.875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2018-10-28,56.8,1007.4,13.4,27.0,0.21666666666666667,0.15714285714285714,0.2537313432835821,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018-10-29,54.9,1008.4,11.7,28.0,0.7166666666666667,1.0,0.029850746268656716,0.453125,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2018-10-30,47.9,1013.2,9.8,26.0,0.55,0.5714285714285714,0.29850746268656714,0.6875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018-10-31,45.9,1019.1,6.8,20.0,0.2,0.34285714285714286,0.4925373134328358,0.53125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2018-11-01,58.0,1013.2,11.1,,0.3333333333333333,0.6288659793814433,0.971830985915493,0.7912087912087912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-11-02,60.0,1010.6,13.9,27.0,0.8958333333333334,0.8865979381443299,0.9014084507042254,0.7692307692307693,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2018-11-03,59.7,1008.9,19.2,38.1,0.3541666666666667,0.38144329896907214,0.676056338028169,0.7472527472527473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2018-11-04,47.7,1029.1,9.9,32.1,0.0,0.020618556701030927,0.08450704225352113,0.31868131868131866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-11-05,47.5,1030.9,9.2,32.1,0.9375,0.9381443298969072,0.704225352112676,0.9120879120879121,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018-11-06,56.8,1014.3,12.1,25.1,0.5625,0.4948453608247423,0.8591549295774648,0.7362637362637363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2018-11-07,57.9,1012.9,13.7,26.0,0.9583333333333334,0.5876288659793815,0.5211267605633803,0.7142857142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2018-11-08,52.1,1020.3,11.1,22.0,0.25,0.6391752577319587,0.647887323943662,0.4065934065934066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-11-09,48.3,1025.5,11.1,22.0,,1.0,,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2018-11-10,52.2,1009.3,19.1,44.1,0.6666666666666666,0.3402061855670103,0.4084507042253521,0.3516483516483517,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2018-11-11,39.9,1022.8,13.7,31.1,0.25,,0.49295774647887325,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-11-12,41.7,1029.4,8.2,18.1,,0.28865979381443296,0.0,0.23076923076923078,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018-11-13,51.9,1020.7,16.9,39.0,0.8541666666666666,0.7731958762886598,0.9014084507042254,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2018-11-14,39.3,1021.6,16.5,28.9,0.7916666666666666,0.4020618556701031,0.9295774647887324,0.8901098901098901,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2018-11-15,34.0,1033.3,10.6,28.0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-11-16,42.8,1005.0,19.0,42.9,0.9583333333333334,0.7010309278350515,0.9014084507042254,0.6703296703296703,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2018-11-17,44.5,1015.5,12.1,26.0,0.7291666666666666,0.1134020618556701,0.323943661971831,0.26373626373626374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2018-11-18,41.7,1025.8,6.7,,0.0,0.0,0.28169014084507044,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-11-19,46.7,1021.0,5.0,,0.8333333333333334,0.9690721649484536,0.4225352112676056,0.5714285714285714,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018-11-20,48.2,1012.0,7.0,25.1,0.625,0.6804123711340206,0.704225352112676,0.5714285714285714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2018-11-21,39.9,1014.7,13.8,27.0,0.9583333333333334,0.6082474226804123,0.7887323943661971,0.8351648351648352,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2018-11-22,24.9,1022.1,19.2,33.0,0.1875,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-11-23,23.0,1031.4,13.1,33.0,0.4583333333333333,0.05154639175257732,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2018-11-24,41.4,1023.6,11.5,24.1,0.3125,0.20618556701030927,0.014084507042253521,0.31868131868131866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2018-11-25,47.7,1008.4,15.9,40.0,,0.061855670103092786,0.0,0.38461538461538464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018-11-26,45.4,1011.9,8.1,28.0,1.0,,0.5352112676056338,0.7692307692307693,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018-11-27,46.9,993.6,19.3,39.0,0.08333333333333333,0.7010309278350515,0.5774647887323944,0.27472527472527475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2018-11-28,41.0,992.9,12.5,28.0,0.3541666666666667,0.4329896907216495,0.2535211267605634,0.38461538461538464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2018-11-29,41.3,1002.8,17.1,35.9,0.6041666666666666,0.5670103092783505,0.8450704225352113,0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-11-30,38.4,1015.2,7.5,28.0,0.9583333333333334,0.5567010309278351,1.0,0.7582417582417582,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2018-12-01,38.3,1020.3,5.7,,0.4444444444444444,0.5263157894736842,0.7727272727272727,0.323943661971831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-12-02,46.0,1015.9,12.2,25.1,0.0,0.4842105263157895,0.4090909090909091,0.19718309859154928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-12-03,51.0,1001.7,11.3,21.0,0.5740740740740741,0.7894736842105263,1.0,0.5352112676056338,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-12-04,40.6,1007.8,12.1,26.0,0.8148148148148148,0.7473684210526316,0.7727272727272727,0.676056338028169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-12-05,31.6,1017.3,7.0,,0.5185185185185185,0.5789473684210527,0.5757575757575758,0.9295774647887324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-12-06,34.9,1018.3,10.7,25.1,0.5925925925925926,0.7789473684210526,0.7878787878787878,0.5915492957746479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-12-07,38.0,1022.0,11.0,22.0,0.6296296296296297,0.8631578947368421,,0.5492957746478874,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-12-08,27.9,1028.6,11.5,22.9,0.35185185185185186,0.6842105263157895,1.0,0.4647887323943662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-12-09,29.7,1029.6,8.6,21.0,,0.2,0.10606060606060606,0.09859154929577464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-12-10,35.5,1018.4,10.1,,0.48148148148148145,0.6631578947368421,0.6818181818181818,0.7464788732394366,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-12-11,32.0,1019.5,4.5,,0.7777777777777778,0.7052631578947368,0.8181818181818182,0.9577464788732394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-12-12,32.3,1015.0,9.3,21.0,0.48148148148148145,0.49473684210526314,0.9090909090909091,0.49295774647887325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-12-13,30.9,1030.2,6.4,22.9,0.8333333333333334,0.631578947368421,0.9545454545454546,0.5915492957746479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-12-14,37.9,1033.0,6.2,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-12-15,46.1,1022.3,6.8,27.0,0.8148148148148148,0.5578947368421052,0.8939393939393939,0.16901408450704225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-12-16,43.8,1017.9,15.2,28.9,0.5555555555555556,0.6105263157894737,0.6212121212121212,0.2676056338028169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-12-17,42.2,1001.1,14.6,28.9,0.7037037037037037,0.8736842105263158,0.7727272727272727,0.6338028169014085,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-12-18,33.3,1006.2,19.7,40.0,0.9814814814814815,0.8,0.7878787878787878,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-12-19,29.8,1018.0,9.4,29.9,1.0,1.0,0.8333333333333334,0.9295774647887324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-12-20,38.6,1020.2,5.0,,,,0.6818181818181818,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-12-21,50.4,1010.2,17.6,35.0,,0.7578947368421053,,0.9154929577464789,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-12-22,48.3,995.6,13.3,32.1,0.5740740740740741,0.35789473684210527,0.13636363636363635,0.3380281690140845,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-12-23,36.7,1015.1,11.6,32.1,0.42592592592592593,0.2631578947368421,0.0,0.014084507042253521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-12-24,35.2,1017.2,4.9,,0.8148148148148148,0.5368421052631579,0.0,0.4084507042253521,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-12-25,35.6,1019.8,10.0,24.1,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-12-26,31.8,1027.5,11.1,21.0,0.3148148148148148,0.3263157894736842,0.18181818181818182,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-12-27,34.7,1033.8,8.1,22.0,0.48148148148148145,0.6421052631578947,0.25757575757575757,0.36619718309859156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-12-28,41.8,1027.6,15.0,28.9,0.9259259259259259,0.7684210526315789,0.803030303030303,0.38028169014084506,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-12-29,48.4,1011.3,14.2,28.9,0.3333333333333333,0.0,0.18181818181818182,0.1267605633802817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-12-30,34.6,1021.2,8.4,24.1,0.018518518518518517,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-12-31,32.0,1027.4,5.2,,0.7407407407407407,0.8105263157894737,0.5303030303030303,0.2112676056338028,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-01-01,47.4,1009.2,18.3,41.0,0.22448979591836735,0.016666666666666666,,0.11594202898550725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-02,35.0,1022.9,10.3,24.1,0.20408163265306123,0.23333333333333334,0.038461538461538464,0.7971014492753623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-03,39.4,1015.6,9.2,24.1,0.24489795918367346,0.45,0.21153846153846154,0.463768115942029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-01-04,39.0,1014.4,9.9,26.0,0.7755102040816326,0.9,0.38461538461538464,0.855072463768116,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-01-05,43.8,1005.8,11.8,31.1,0.1836734693877551,0.06666666666666667,0.1346153846153846,0.2028985507246377,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-01-06,39.7,1007.1,13.1,28.9,,,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-01-07,27.4,1024.8,17.4,31.1,0.5306122448979592,0.5666666666666667,0.38461538461538464,0.9130434782608695,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-01-08,36.3,1025.7,9.3,,0.2857142857142857,0.5833333333333334,0.5384615384615384,0.7391304347826086,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-09,44.4,997.6,13.4,34.0,0.0,0.4166666666666667,0.5576923076923077,0.5507246376811594,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-10,34.9,998.6,14.7,32.1,0.7959183673469388,0.6333333333333333,0.6153846153846154,0.8115942028985508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-01-11,28.6,1013.9,14.2,26.0,0.8367346938775511,0.8,0.8076923076923077,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-01-12,23.1,1029.0,12.9,28.0,0.061224489795918366,0.15,0.5769230769230769,0.7536231884057971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-01-13,26.0,1030.5,8.0,15.9,,,0.019230769230769232,0.028985507246376812,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-01-14,32.8,1021.6,15.3,26.0,,,0.8846153846153846,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-01-15,29.4,1017.5,7.4,,0.4489795918367347,0.7833333333333333,1.0,0.855072463768116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-16,31.3,1017.3,9.1,26.0,0.5306122448979592,0.8,0.6153846153846154,0.5797101449275363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-17,29.4,1024.6,11.2,25.1,0.7959183673469388,0.5333333333333333,0.5576923076923077,0.8405797101449275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-01-18,33.2,1023.0,6.8,,0.8163265306122449,0.7166666666666667,0.4230769230769231,0.8405797101449275,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-01-19,34.5,1022.0,6.9,21.0,0.30612244897959184,0.38333333333333336,0.21153846153846154,0.2318840579710145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-01-20,43.2,1012.4,17.0,36.9,0.02040816326530612,0.15,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-01-21,13.7,1003.4,17.0,33.0,0.0,0.0,0.17307692307692307,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-01-22,15.8,1026.7,17.6,36.9,0.7142857142857143,0.8666666666666667,0.7884615384615384,0.9710144927536232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-23,31.6,1029.6,8.3,,0.5714285714285714,0.43333333333333335,0.8461538461538461,0.42028985507246375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-24,46.5,1012.6,19.2,42.0,0.5510204081632653,0.6166666666666667,1.0,0.7391304347826086,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-01-25,37.0,1010.5,14.0,35.0,1.0,0.8833333333333333,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-01-26,30.5,1022.6,7.9,21.0,0.46938775510204084,0.4166666666666667,0.6153846153846154,0.5942028985507246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-01-27,35.1,1021.8,7.8,,0.02040816326530612,0.08333333333333333,0.3076923076923077,0.18840579710144928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-01-28,35.7,1016.0,11.3,26.0,0.2653061224489796,0.9666666666666667,0.38461538461538464,0.5072463768115942,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-01-29,33.8,1016.7,9.6,,,1.0,,0.7971014492753623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-30,36.8,1009.8,15.1,41.0,0.6326530612244898,,0.7884615384615384,0.6956521739130435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-31,15.7,1022.5,16.4,41.0,0.5918367346938775,0.9166666666666666,1.0,0.5652173913043478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-02-01,17.6,1027.8,10.9,24.1,,0.8805970149253731,0.7358490566037735,0.6521739130434783,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-02,23.5,1023.7,11.8,32.1,0.75,0.6119402985074627,0.22641509433962265,0.6376811594202898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-02-03,35.4,1019.9,10.4,31.1,0.4642857142857143,0.14925373134328357,0.0,0.2608695652173913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-04,39.7,1019.4,7.3,,1.0,0.417910447761194,0.8490566037735849,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-02-05,43.0,1014.2,4.8,,0.6964285714285714,0.43283582089552236,0.660377358490566,0.42028985507246375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-02-06,39.1,1020.4,9.7,15.9,0.8392857142857143,0.47761194029850745,1.0,0.6231884057971014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-07,39.1,1019.5,11.8,26.0,0.42857142857142855,0.44776119402985076,,0.4927536231884058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-02-08,40.6,1012.4,9.8,22.9,,0.6716417910447762,0.9622641509433962,0.8405797101449275,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-09,31.5,1024.7,16.4,33.0,0.48214285714285715,0.47761194029850745,0.7735849056603774,0.34782608695652173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-02-10,28.7,1034.3,11.7,22.0,0.19642857142857142,0.04477611940298507,0.18867924528301888,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-11,30.7,1026.6,8.1,18.1,0.75,0.5522388059701493,0.2641509433962264,0.42028985507246375,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-02-12,29.4,1028.5,11.2,24.1,0.7678571428571429,1.0,0.6415094339622641,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-02-13,41.1,1003.4,17.9,34.0,0.7678571428571429,,0.6037735849056604,0.7101449275362319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-14,35.5,1012.2,15.9,33.0,0.5892857142857143,0.6716417910447762,0.9622641509433962,0.8985507246376812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-02-15,39.8,1015.0,14.2,32.1,0.9821428571428571,0.6567164179104478,0.6226415094339622,0.5797101449275363,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-16,41.1,1007.1,10.6,26.0,0.44642857142857145,0.22388059701492538,0.6415094339622641,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-02-17,30.9,1016.9,7.6,22.0,,0.11940298507462686,0.22641509433962265,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-18,32.8,1013.3,8.0,25.1,0.0,0.0,,0.10144927536231885,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-02-19,25.9,1028.5,15.1,29.9,0.4642857142857143,0.19402985074626866,0.6981132075471698,0.2463768115942029,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-02-20,26.7,1034.1,7.7,18.1,0.42857142857142855,0.5522388059701493,0.7358490566037735,0.6086956521739131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-21,36.8,1016.1,13.3,33.0,0.6607142857142857,0.5970149253731343,0.8301886792452831,0.2463768115942029,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-02-22,38.3,1022.3,8.7,,0.6785714285714286,0.4626865671641791,0.4528301886792453,0.13043478260869565,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-23,34.8,1030.2,4.9,,0.14285714285714285,,0.20754716981132076,0.13043478260869565,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-02-24,40.5,1018.9,14.1,34.0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-25,38.7,999.2,24.3,42.9,1.0,,0.8867924528301887,0.9420289855072463,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-02-26,29.2,1019.3,20.2,42.0,0.8214285714285714,0.9701492537313433,0.7547169811320755,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-02-27,21.6,1027.6,10.9,32.1,0.5535714285714286,0.5671641791044776,0.37735849056603776,0.21739130434782608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-28,26.0,1020.0,8.0,22.0,0.9821428571428571,0.7761194029850746,,0.9130434782608695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-03-01,26.7,1026.9,4.0,,,1.0,1.0,0.9655172413793104,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2019-03-02,35.1,1016.8,16.1,35.9,0.7073170731707317,0.9565217391304348,0.2857142857142857,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019-03-03,34.5,1018.5,5.7,,0.21951219512195122,0.43478260869565216,0.24489795918367346,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
