date,temp,slp,wdsp,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,collisions
2016-07-05,67.1,1009.7,9.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,519.0
2016-07-06,71.8,1009.9,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,553.0
2016-07-07,68.7,1010.4,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,498.0
2016-07-08,65.7,1009.2,10.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,495.0
2016-07-09,61.7,1011.6,10.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,417.0
2016-07-10,63.0,1010.6,7.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,91.0
2016-07-11,63.1,1016.8,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,484.0
2016-07-12,66.7,1019.1,7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,533.0
2016-07-13,67.2,1019.3,9.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,506.0
2016-07-14,69.1,1016.0,10.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,570.0
2016-07-15,70.7,1011.3,9.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,349.0
2016-07-16,73.5,1015.4,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,495.0
2016-07-17,70.6,1019.1,6.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,467.0
2016-07-18,71.1,1018.1,10.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,579.0
2016-07-19,73.8,1015.8,10.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,571.0
2016-07-20,68.3,1020.9,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,553.0
2016-07-21,70.4,1020.2,7.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,593.0
2016-07-22,72.4,1014.3,13.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,234.0
2016-07-23,74.3,1008.6,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,516.0
2016-07-24,73.2,1012.8,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,474.0
2016-07-25,71.5,1014.0,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,576.0
2016-07-26,75.3,1009.6,12.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,566.0
2016-07-27,75.4,1012.4,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,441.0
2016-07-28,72.2,1013.1,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,429.0
2016-07-29,70.8,1011.1,5.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,483.0
2016-07-30,70.8,1015.0,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,427.0
2016-07-31,67.5,1018.4,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,467.0
2016-08-01,68.2,1018.3,9.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,507.0
2016-08-02,66.9,1018.6,8.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,545.0
2016-08-03,67.4,1020.7,7.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,525.0
2016-08-04,64.2,1021.4,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,439.0
2016-08-05,65.3,1017.2,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,514.0
2016-08-06,71.3,1009.4,10.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,408.0
2016-08-07,74.2,1009.0,9.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,382.0
2016-08-08,71.3,1015.4,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,559.0
2016-08-09,71.5,1021.5,6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,594.0
2016-08-10,70.6,1023.2,8.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,539.0
2016-08-11,73.6,1018.5,11.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,591.0
2016-08-12,74.3,1012.8,12.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,479.0
2016-08-13,75.9,1012.7,9.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,549.0
2016-08-14,75.3,1013.5,9.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,247.0
2016-08-15,77.5,1017.9,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,577.0
2016-08-16,73.1,1022.3,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,590.0
2016-08-17,76.5,1014.4,14.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,590.0
2016-08-18,71.5,1015.5,6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,580.0
2016-08-19,74.4,1013.3,8.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,629.0
2016-08-20,69.1,1015.2,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,386.0
2016-08-21,68.3,1014.5,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124.0
2016-08-22,73.8,1011.0,10.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,591.0
2016-08-23,69.0,1023.1,10.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,581.0
2016-08-24,70.1,1024.3,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,563.0
2016-08-25,71.7,1020.5,10.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,594.0
2016-08-26,73.4,1016.1,10.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100.0
2016-08-27,74.4,1020.3,8.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,564.0
2016-08-28,67.7,1024.1,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,511.0
2016-08-29,72.5,1019.0,9.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,419.0
2016-08-30,67.7,1020.0,6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,571.0
2016-08-31,70.4,1016.0,9.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,600.0
2016-09-01,71.5,1011.2,6.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,605.0
2016-09-02,69.2,1015.1,9.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,515.0
2016-09-03,63.2,1022.0,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,348.0
2016-09-04,65.3,1022.0,12.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,356.0
2016-09-05,64.0,1017.8,23.8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0
2016-09-06,69.9,1014.3,15.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,569.0
2016-09-07,70.3,1016.3,13.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,592.0
2016-09-08,68.5,1012.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,649.0
2016-09-09,71.4,1011.2,10.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,655.0
2016-09-10,71.9,1016.5,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,554.0
2016-09-11,71.3,1015.3,11.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,357.0
2016-09-12,65.1,1021.9,7.9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,583.0
2016-09-13,64.1,1023.0,8.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,471.0
2016-09-14,68.4,1018.3,12.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,288.0
2016-09-15,64.5,1022.0,14.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,686.0
2016-09-16,57.7,1026.5,6.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,705.0
2016-09-17,62.6,1024.5,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,585.0
2016-09-18,70.6,1019.6,11.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,427.0
2016-09-19,71.0,1018.7,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,616.0
2016-09-20,71.1,1019.3,5.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,555.0
2016-09-21,70.0,1020.2,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,557.0
2016-09-22,67.2,1020.9,3.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,595.0
2016-09-23,66.3,1016.5,5.8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,704.0
2016-09-24,60.7,1017.5,12.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,554.0
2016-09-25,57.6,1018.8,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,512.0
2016-09-26,55.2,1021.6,5.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,559.0
2016-09-27,65.4,1015.4,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,591.0
2016-09-28,63.1,1018.8,11.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,585.0
2016-09-29,60.0,1027.1,17.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,578.0
2016-09-30,60.1,1028.7,15.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0
2016-10-01,62.0,1021.1,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,539.0
2016-10-02,61.3,1017.8,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,288.0
2016-10-03,60.5,1016.2,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,237.0
2016-10-04,60.5,1023.5,12.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,348.0
2016-10-05,58.7,1026.1,12.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,633.0
2016-10-06,57.3,1025.6,5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,680.0
2016-10-07,55.6,1025.3,2.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,549.0
2016-10-08,58.7,1020.5,7.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,537.0
2016-10-09,62.2,1013.8,13.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,310.0
2016-10-10,54.1,1016.8,24.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,503.0
2016-10-11,54.3,1029.0,10.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,664.0
2016-10-12,52.8,1028.3,5.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,403.0
2016-10-13,59.6,1020.1,7.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,445.0
2016-10-14,55.9,1022.4,14.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,703.0
2016-10-15,50.5,1029.1,6.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,598.0
2016-10-16,55.2,1023.1,9.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,315.0
2016-10-17,64.5,1013.4,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,533.0
2016-10-18,63.8,1014.1,6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,544.0
2016-10-19,65.6,1013.9,11.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,605.0
2016-10-20,60.4,1021.3,10.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,599.0
2016-10-21,64.6,1010.7,12.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
2016-10-22,61.3,993.1,12.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,569.0
2016-10-23,53.7,1003.0,21.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,481.0
2016-10-24,57.5,1009.5,12.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,522.0
2016-10-25,49.1,1017.6,14.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,513.0
2016-10-26,44.7,1025.3,14.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,647.0
2016-10-27,46.5,1029.3,8.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,553.0
2016-10-28,51.8,1015.4,18.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,497.0
2016-10-29,51.0,1015.3,15.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,567.0
2016-10-30,61.1,1010.9,11.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,443.0
2016-10-31,48.3,1018.8,12.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,604.0
2016-11-01,46.2,1027.3,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,430.0
2016-11-02,55.9,1024.1,9.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,605.0
2016-11-03,58.8,1014.6,8.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,449.0
2016-11-04,53.6,1015.1,12.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,520.0
2016-11-05,47.8,1020.6,7.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,564.0
2016-11-06,49.9,1019.1,10.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,476.0
2016-11-07,47.4,1026.2,18.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,633.0
2016-11-08,47.2,1020.5,7.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,556.0
2016-11-09,51.6,1009.9,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,497.0
2016-11-10,49.4,1011.2,10.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,639.0
2016-11-11,54.9,1003.5,16.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,595.0
2016-11-12,42.1,1019.6,13.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,565.0
2016-11-13,51.3,1017.2,14.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,422.0
2016-11-14,54.4,1015.9,10.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,610.0
2016-11-15,54.8,1014.2,9.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,464.0
2016-11-16,54.4,1006.4,12.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,651.0
2016-11-17,48.6,1011.2,8.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,436.0
2016-11-18,50.9,1014.8,18.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,586.0
2016-11-19,50.1,1012.9,12.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,625.0
2016-11-20,47.0,996.0,14.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,489.0
2016-11-21,38.8,998.3,21.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,627.0
2016-11-22,37.7,1009.0,15.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,702.0
2016-11-23,37.1,1019.9,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,359.0
2016-11-24,42.2,1025.6,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,181.0
2016-11-25,48.6,1023.9,6.9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,214.0
2016-11-26,47.0,1018.2,6.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,185.0
2016-11-27,43.4,1014.3,13.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,352.0
2016-11-28,39.5,1019.2,11.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,593.0
2016-11-29,43.8,1021.7,9.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,688.0
2016-11-30,52.9,1013.1,12.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,664.0
2016-12-01,53.4,1003.2,15.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,440.0
2016-12-02,46.4,1007.7,12.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,608.0
2016-12-03,43.8,1009.8,15.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,545.0
2016-12-04,38.2,1019.2,14.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,438.0
2016-12-05,37.9,1018.6,6.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,149.0
2016-12-06,41.7,1017.0,11.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,424.0
2016-12-07,42.8,1013.5,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,587.0
2016-12-08,42.7,1012.7,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,585.0
2016-12-09,36.6,1013.3,15.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,625.0
2016-12-10,28.2,1023.9,12.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,512.0
2016-12-11,29.9,1031.6,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,481.0
2016-12-12,43.6,1015.5,14.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,603.0
2016-12-13,39.7,1017.1,9.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,575.0
2016-12-14,41.2,1013.7,8.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,632.0
2016-12-15,29.8,1008.6,13.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,513.0
2016-12-16,18.2,1023.1,17.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,404.0
2016-12-17,36.2,1023.4,11.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,566.0
2016-12-18,49.8,1012.5,13.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,473.0
2016-12-19,35.3,1032.7,14.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,659.0
2016-12-20,34.8,1033.2,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,644.0
2016-12-21,38.8,1019.7,9.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,599.0
2016-12-22,38.9,1017.7,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,630.0
2016-12-23,39.0,1023.3,12.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,622.0
2016-12-24,44.1,1024.7,10.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,499.0
2016-12-25,40.4,1026.1,12.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2016-12-26,36.4,1038.3,10.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
2016-12-27,49.8,1013.8,17.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,503.0
2016-12-28,39.1,1014.2,9.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,494.0
2016-12-29,37.3,1016.5,10.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,491.0
2016-12-30,40.4,999.5,18.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,529.0
2016-12-31,35.8,1016.6,14.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,428.0
2017-01-01,44.4,1017.4,13.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,450.0
2017-01-02,37.4,1032.0,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,353.0
2017-01-03,44.3,1020.7,15.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,402.0
2017-01-04,46.5,996.4,13.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,524.0
2017-01-05,36.4,1007.8,15.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,505.0
2017-01-06,31.7,1015.2,8.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,523.0
2017-01-07,31.3,1022.0,13.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2017-01-08,24.1,1021.1,19.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2017-01-09,18.3,1035.5,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,491.0
2017-01-10,35.6,1037.4,13.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,522.0
2017-01-11,45.0,1027.3,15.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,564.0
2017-01-12,47.8,1021.7,12.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,584.0
2017-01-13,46.8,1022.8,12.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,557.0
2017-01-14,29.8,1035.9,10.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,445.0
2017-01-15,33.6,1025.3,10.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,451.0
2017-01-16,31.6,1029.0,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,365.0
2017-01-17,40.0,1023.1,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,601.0
2017-01-18,41.6,1015.9,13.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,501.0
2017-01-19,40.7,1014.4,7.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,566.0
2017-01-20,39.9,1015.5,4.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,546.0
2017-01-21,42.3,1011.3,7.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,429.0
2017-01-22,43.2,1008.1,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,151.0
2017-01-23,40.9,1011.4,18.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,254.0
2017-01-24,48.9,992.3,17.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,516.0
2017-01-25,41.1,995.2,17.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,512.0
2017-01-26,44.3,997.4,9.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,509.0
2017-01-27,42.1,997.8,20.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,539.0
2017-01-28,38.7,1000.8,18.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,463.0
2017-01-29,38.0,1005.7,10.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,284.0
2017-01-30,34.0,1006.1,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,498.0
2017-01-31,28.1,1013.1,9.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,511.0
2017-02-01,38.7,1011.6,10.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,519.0
2017-02-02,37.7,1016.0,9.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,535.0
2017-02-03,30.9,1020.2,9.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,546.0
2017-02-04,28.4,1021.4,14.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,504.0
2017-02-05,36.1,1018.7,11.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,258.0
2017-02-06,37.5,1014.7,14.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,513.0
2017-02-07,38.1,1017.1,9.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,563.0
2017-02-08,46.2,1004.2,10.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,409.0
2017-02-09,38.1,1000.6,17.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,463.0
2017-02-10,21.0,1016.3,21.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,427.0
2017-02-11,32.0,1017.1,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,328.0
2017-02-12,35.6,1015.8,15.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,219.0
2017-02-13,35.9,996.6,19.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,593.0
